"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 28, 2012","479.89","481.42","484.35","479.79","38.00M","-0.73%"
"Dec 27, 2012","483.41","483.40","484.56","477.67","41.99M","0.03%"
"Dec 26, 2012","483.27","489.62","489.62","482.07","38.96M","-1.31%"
"Dec 24, 2012","489.69","489.44","490.94","489.21","20.87M","-0.03%"
"Dec 21, 2012","489.83","492.04","492.13","487.33","139.31M","-1.06%"
"Dec 20, 2012","495.06","493.60","495.07","490.92","57.61M","0.26%"
"Dec 19, 2012","493.78","499.17","499.17","493.77","51.91M","-1.02%"
"Dec 18, 2012","498.86","495.29","499.95","494.94","55.56M","0.86%"
"Dec 17, 2012","494.63","488.38","494.69","488.36","52.02M","1.39%"
"Dec 14, 2012","487.84","489.29","490.29","487.49","51.22M","-0.38%"
"Dec 13, 2012","489.68","490.21","494.24","489.17","56.72M","-0.09%"
"Dec 12, 2012","490.14","492.31","493.14","489.81","64.83M","-0.44%"
"Dec 11, 2012","492.29","493.64","496.49","491.76","59.28M","-0.05%"
"Dec 10, 2012","492.52","495.89","495.89","491.80","50.51M","-0.64%"
"Dec 07, 2012","495.67","495.37","497.33","493.86","42.26M","0.17%"
"Dec 06, 2012","494.81","493.08","495.85","492.02","53.53M","0.27%"
"Dec 05, 2012","493.48","494.15","495.19","489.45","59.24M","-0.05%"
"Dec 04, 2012","493.75","495.21","495.21","492.19","69.95M","-0.29%"
"Dec 03, 2012","495.20","498.10","499.20","494.97","54.81M","-0.57%"
"Nov 30, 2012","498.06","494.78","498.87","493.85","119.41M","0.70%"
"Nov 29, 2012","494.61","494.80","495.74","492.52","66.55M","0.02%"
"Nov 28, 2012","494.53","487.28","494.55","485.51","60.45M","1.40%"
"Nov 27, 2012","487.69","488.86","490.56","487.40","55.95M","-0.30%"
"Nov 26, 2012","489.18","489.87","489.87","486.06","56.10M","-0.24%"
"Nov 23, 2012","490.34","485.15","490.34","485.06","24.16M","1.28%"
"Nov 21, 2012","484.14","482.43","484.57","481.27","37.91M","0.36%"
"Nov 20, 2012","482.40","480.76","482.77","478.41","58.42M","0.32%"
"Nov 19, 2012","480.87","471.88","480.90","471.88","58.71M","1.92%"
"Nov 16, 2012","471.82","469.40","472.64","467.78","78.47M","0.51%"
"Nov 15, 2012","469.41","472.04","472.04","466.88","68.15M","-0.56%"
"Nov 14, 2012","472.04","478.99","480.17","471.10","62.17M","-1.27%"
"Nov 13, 2012","478.12","476.00","481.43","474.89","57.42M","0.44%"
"Nov 12, 2012","476.02","476.15","477.79","474.41","28.16M","-0.02%"
"Nov 09, 2012","476.13","475.65","479.38","474.12","59.19M","-0.16%"
"Nov 08, 2012","476.89","484.30","485.94","476.89","58.06M","-1.70%"
"Nov 07, 2012","485.13","488.64","488.96","481.99","58.46M","-1.33%"
"Nov 06, 2012","491.66","489.26","493.45","489.22","49.93M","0.60%"
"Nov 05, 2012","488.71","485.79","489.37","485.08","40.66M","0.48%"
"Nov 02, 2012","486.36","491.59","492.10","486.35","54.23M","-0.71%"
"Nov 01, 2012","489.86","486.73","490.52","486.73","61.30M","0.68%"
"Oct 31, 2012","486.57","485.41","488.35","482.73","61.66M","0.47%"
"Oct 26, 2012","484.27","482.58","485.41","479.54","55.95M","0.39%"
"Oct 25, 2012","482.37","482.09","486.05","480.13","48.50M","0.06%"
"Oct 24, 2012","482.09","485.46","486.37","481.73","48.43M","-0.59%"
"Oct 23, 2012","484.96","485.64","486.39","481.10","46.46M","-0.62%"
"Oct 22, 2012","488.00","488.56","488.56","484.73","45.12M","-0.29%"
"Oct 19, 2012","489.41","494.97","494.97","487.87","68.37M","-1.21%"
"Oct 18, 2012","495.38","494.55","497.21","493.04","51.26M","0.16%"
"Oct 17, 2012","494.58","493.85","496.92","492.34","54.65M","0.13%"
"Oct 16, 2012","493.95","491.70","494.30","491.70","42.46M","0.67%"
"Oct 15, 2012","490.66","487.54","491.17","485.63","48.02M","0.78%"
"Oct 12, 2012","486.88","487.46","489.24","486.13","46.66M","-0.14%"
"Oct 11, 2012","487.58","490.39","493.68","487.58","51.04M","-0.56%"
"Oct 10, 2012","490.32","492.78","495.43","489.74","46.29M","-0.29%"
"Oct 09, 2012","491.74","499.53","499.53","491.63","47.87M","-1.58%"
"Oct 08, 2012","499.64","501.05","501.24","498.81","35.83M","-0.29%"
"Oct 05, 2012","501.07","499.91","504.10","499.53","43.18M","0.39%"
"Oct 04, 2012","499.13","496.02","500.60","496.02","58.43M","0.89%"
"Oct 03, 2012","494.72","491.94","495.26","490.61","51.79M","0.77%"
"Oct 02, 2012","490.92","492.15","493.62","489.12","45.35M","-0.25%"
"Oct 01, 2012","492.14","491.90","495.50","491.21","50.92M","0.19%"
"Sep 28, 2012","491.21","492.33","492.40","488.60","67.35M","-0.27%"
"Sep 27, 2012","492.53","489.20","493.67","488.32","44.45M","0.84%"
"Sep 26, 2012","488.43","489.89","491.43","487.50","48.62M","-0.26%"
"Sep 25, 2012","489.72","495.13","497.23","489.70","58.18M","-0.89%"
"Sep 24, 2012","494.11","494.37","495.62","492.58","43.56M","-0.28%"
"Sep 21, 2012","495.49","497.64","499.07","495.05","131.50M","-0.43%"
"Sep 20, 2012","497.61","496.38","497.67","493.72","55.54M","-0.05%"
"Sep 19, 2012","497.85","494.26","498.99","494.26","48.07M","0.75%"
"Sep 18, 2012","494.14","494.95","494.95","492.91","44.16M","-0.31%"
"Sep 17, 2012","495.70","498.29","498.29","494.62","48.21M","-0.52%"
"Sep 14, 2012","498.27","497.89","501.27","496.96","64.43M","0.20%"
"Sep 13, 2012","497.27","490.25","498.22","489.48","58.93M","1.39%"
"Sep 12, 2012","490.43","490.05","491.13","489.28","47.60M","0.33%"
"Sep 11, 2012","488.83","490.16","491.17","488.39","46.04M","-0.29%"
"Sep 10, 2012","490.27","490.76","492.95","490.26","46.25M","-0.19%"
"Sep 07, 2012","491.19","492.78","492.82","489.98","51.36M","-0.19%"
"Sep 06, 2012","492.14","484.92","492.14","484.92","59.66M","1.85%"
"Sep 05, 2012","483.19","483.97","485.82","482.34","58.88M","-0.27%"
"Sep 04, 2012","484.49","482.94","485.92","480.24","50.99M","0.31%"
"Aug 31, 2012","483.00","481.92","484.95","480.55","54.03M","0.44%"
"Aug 30, 2012","480.88","482.37","483.29","480.42","41.05M","-0.44%"
"Aug 29, 2012","483.00","480.87","483.89","480.87","41.71M","0.55%"
"Aug 28, 2012","480.38","479.60","481.75","478.89","40.71M","0.15%"
"Aug 27, 2012","479.66","480.80","481.43","478.72","41.05M","-0.12%"
"Aug 24, 2012","480.24","476.08","480.86","476.04","43.31M","0.81%"
"Aug 23, 2012","476.39","479.76","479.76","475.44","49.74M","-0.67%"
"Aug 22, 2012","479.58","477.38","480.69","477.38","52.73M","0.54%"
"Aug 21, 2012","476.99","478.84","480.32","476.32","55.78M","-0.27%"
"Aug 20, 2012","478.28","479.10","479.45","476.53","52.60M","-0.39%"
"Aug 17, 2012","480.13","477.82","480.70","477.82","64.60M","0.60%"
"Aug 16, 2012","477.28","475.01","478.13","472.19","59.34M","0.47%"
"Aug 15, 2012","475.03","473.52","475.62","473.16","61.21M","0.39%"
"Aug 14, 2012","473.19","472.46","474.96","472.26","48.41M","0.46%"
"Aug 13, 2012","471.01","470.55","471.40","468.02","45.93M","0.06%"
"Aug 10, 2012","470.71","471.63","471.84","468.22","47.61M","-0.32%"
"Aug 09, 2012","472.20","473.57","474.33","471.33","44.16M","-0.30%"
"Aug 08, 2012","473.60","470.63","474.13","469.80","46.55M","0.39%"
"Aug 07, 2012","471.74","470.07","473.43","470.07","52.96M","0.60%"
"Aug 06, 2012","468.91","469.24","471.18","468.84","51.35M","0.08%"
"Aug 03, 2012","468.54","462.56","470.10","462.56","56.27M","1.30%"
"Aug 02, 2012","462.52","462.04","465.37","459.69","66.90M","-0.10%"
"Aug 01, 2012","462.97","468.27","468.92","462.54","76.54M","-0.89%"
"Jul 31, 2012","467.15","471.62","471.62","467.11","68.47M","-1.14%"
"Jul 30, 2012","472.52","471.98","474.13","470.30","49.99M","0.04%"
"Jul 27, 2012","472.35","464.91","473.99","464.91","70.31M","1.98%"
"Jul 26, 2012","463.18","458.85","464.23","458.64","69.01M","1.64%"
"Jul 25, 2012","455.71","457.73","458.85","454.49","62.25M","-0.43%"
"Jul 24, 2012","457.67","460.40","460.62","454.93","57.05M","-0.56%"
"Jul 23, 2012","460.26","461.56","461.56","455.25","58.15M","-0.77%"
"Jul 20, 2012","463.84","465.45","465.45","462.85","76.56M","-0.57%"
"Jul 19, 2012","466.51","467.22","468.86","464.22","74.96M","0.46%"
"Jul 18, 2012","464.37","461.14","465.73","460.61","56.08M","0.46%"
"Jul 17, 2012","462.26","461.86","463.24","457.37","55.70M","0.39%"
"Jul 16, 2012","460.47","462.67","462.75","459.14","51.68M","-0.68%"
"Jul 13, 2012","463.60","458.25","464.29","458.25","56.02M","1.25%"
"Jul 12, 2012","457.86","456.83","459.43","452.60","71.00M","-0.19%"
"Jul 11, 2012","458.74","461.29","461.78","455.80","66.43M","-0.59%"
"Jul 10, 2012","461.46","464.39","466.13","459.82","55.59M","-0.33%"
"Jul 09, 2012","462.99","463.59","463.81","460.70","51.06M","-0.18%"
"Jul 06, 2012","463.82","463.73","464.72","461.83","49.91M","-0.22%"
"Jul 05, 2012","464.83","461.83","466.64","461.66","62.49M","0.62%"
"Jul 03, 2012","461.97","462.00","463.01","459.05","40.68M","-0.08%"
"Jul 02, 2012","462.36","461.56","462.53","459.20","60.06M","0.25%"
"Jun 29, 2012","461.21","452.91","461.23","452.91","81.82M","2.47%"
"Jun 28, 2012","450.08","449.07","450.29","445.25","69.33M","-0.32%"
"Jun 27, 2012","451.52","454.12","454.12","449.76","59.10M","-0.49%"
"Jun 26, 2012","453.74","450.38","455.43","449.73","59.79M","1.02%"
"Jun 25, 2012","449.15","451.87","451.87","446.80","57.82M","-1.00%"
"Jun 22, 2012","453.69","452.84","454.68","451.59","129.89M","0.50%"
"Jun 21, 2012","451.42","462.16","462.84","451.38","77.15M","-2.28%"
"Jun 20, 2012","461.94","463.31","463.45","458.50","59.43M","-0.23%"
"Jun 19, 2012","463.01","460.97","463.99","460.53","68.24M","0.60%"
"Jun 18, 2012","460.25","455.01","461.02","453.41","59.38M","0.92%"
"Jun 15, 2012","456.04","452.86","456.36","452.86","139.51M","0.79%"
"Jun 14, 2012","452.47","446.95","454.35","446.95","64.72M","1.38%"
"Jun 13, 2012","446.33","452.32","452.38","445.27","62.85M","-1.48%"
"Jun 12, 2012","453.02","449.80","453.37","447.84","58.27M","0.94%"
"Jun 11, 2012","448.82","456.28","456.92","448.42","57.72M","-1.38%"
"Jun 08, 2012","455.12","448.38","455.12","448.38","56.04M","1.37%"
"Jun 07, 2012","448.95","452.70","453.79","448.47","73.94M","-0.41%"
"Jun 06, 2012","450.82","443.80","450.82","443.80","65.83M","1.98%"
"Jun 05, 2012","442.05","440.56","442.82","438.63","57.17M","0.19%"
"Jun 04, 2012","441.20","437.34","441.30","435.65","66.71M","0.88%"
"Jun 01, 2012","437.33","444.23","444.23","436.37","80.32M","-2.06%"
"May 31, 2012","446.53","447.91","449.30","444.33","123.96M","-0.29%"
"May 30, 2012","447.85","452.45","452.45","446.84","70.86M","-1.38%"
"May 29, 2012","454.10","451.06","454.65","449.90","59.28M","1.04%"
"May 25, 2012","449.44","448.37","450.88","448.19","52.83M","0.26%"
"May 24, 2012","448.28","446.63","448.30","444.90","63.27M","0.62%"
"May 23, 2012","445.50","440.36","446.06","438.16","70.35M","0.92%"
"May 22, 2012","441.46","440.58","444.64","439.45","73.92M","0.25%"
"May 21, 2012","440.37","436.37","440.86","432.78","69.63M","0.94%"
"May 18, 2012","436.27","438.71","441.31","435.25","98.58M","-0.45%"
"May 17, 2012","438.25","447.08","448.70","438.24","85.57M","-2.05%"
"May 16, 2012","447.41","448.84","452.02","447.31","80.18M","-0.19%"
"May 15, 2012","448.27","448.39","453.02","446.01","70.05M","0.06%"
"May 14, 2012","448.01","452.38","452.38","447.57","61.52M","-1.19%"
"May 11, 2012","453.41","453.57","457.88","452.33","61.98M","-0.31%"
"May 10, 2012","454.80","453.79","456.64","452.40","60.97M","0.62%"
"May 09, 2012","452.01","450.62","454.30","447.83","65.33M","-0.30%"
"May 08, 2012","453.37","454.19","454.24","446.35","73.51M","-0.66%"
"May 07, 2012","456.36","456.05","458.27","455.41","55.23M","-0.11%"
"May 04, 2012","456.85","462.21","462.41","456.80","56.99M","-1.50%"
"May 03, 2012","463.80","466.66","467.02","462.13","68.49M","-0.67%"
"May 02, 2012","466.95","462.65","467.55","462.19","62.34M","0.71%"
"May 01, 2012","463.68","463.39","467.70","461.05","65.67M","0.07%"
"Apr 30, 2012","463.35","465.24","465.33","462.44","88.09M","-0.54%"
"Apr 27, 2012","465.87","457.49","467.70","457.49","60.49M","1.83%"
"Apr 26, 2012","457.49","452.55","458.72","452.51","62.50M","1.14%"
"Apr 25, 2012","452.32","447.71","452.85","447.71","59.05M","1.21%"
"Apr 24, 2012","446.90","450.57","450.88","445.34","66.44M","-0.74%"
"Apr 23, 2012","450.21","454.98","454.98","447.77","63.48M","-1.57%"
"Apr 20, 2012","457.40","456.79","459.53","456.44","75.07M","0.28%"
"Apr 19, 2012","456.14","455.94","460.61","454.23","65.15M","0.04%"
"Apr 18, 2012","455.94","455.97","457.45","454.12","50.84M","0.01%"
"Apr 17, 2012","455.89","450.94","456.93","450.94","55.71M","1.44%"
"Apr 16, 2012","449.43","449.09","451.00","445.95","54.17M","0.30%"
"Apr 13, 2012","448.09","449.86","450.49","446.88","54.49M","-0.52%"
"Apr 12, 2012","450.41","445.34","450.93","445.34","54.76M","1.13%"
"Apr 11, 2012","445.39","443.10","446.55","443.10","61.27M","1.12%"
"Apr 10, 2012","440.47","448.50","450.04","440.20","75.66M","-1.97%"
"Apr 09, 2012","449.34","450.83","450.83","446.41","57.80M","-0.76%"
"Apr 05, 2012","452.79","450.77","454.29","450.39","63.76M","0.31%"
"Apr 04, 2012","451.37","454.35","454.35","449.33","70.50M","-0.90%"
"Apr 03, 2012","455.47","456.49","458.71","453.61","70.93M","-0.31%"
"Apr 02, 2012","456.89","454.72","458.03","454.36","63.23M","0.30%"
"Mar 30, 2012","455.52","455.41","457.50","454.42","79.12M","0.03%"
"Mar 29, 2012","455.38","455.84","455.84","452.12","62.20M","-0.30%"
"Mar 28, 2012","456.77","460.12","460.38","454.73","61.59M","-0.74%"
"Mar 27, 2012","460.18","461.13","462.60","460.11","57.04M","-0.16%"
"Mar 26, 2012","460.91","453.67","461.03","453.67","56.68M","1.60%"
"Mar 23, 2012","453.67","453.09","454.12","449.14","57.98M","0.13%"
"Mar 22, 2012","453.09","451.40","454.29","451.29","53.72M","-0.11%"
"Mar 21, 2012","453.58","452.36","454.97","452.10","54.47M","0.29%"
"Mar 20, 2012","452.28","450.43","453.48","448.54","52.89M","0.41%"
"Mar 19, 2012","450.44","450.20","451.19","447.30","49.13M","-0.01%"
"Mar 16, 2012","450.50","451.43","452.23","449.47","120.41M","-0.25%"
"Mar 15, 2012","451.63","450.35","451.63","447.90","58.73M","0.20%"
"Mar 14, 2012","450.74","449.79","450.85","449.02","57.45M","0.15%"
"Mar 13, 2012","450.07","447.64","450.14","445.65","63.68M","0.76%"
"Mar 12, 2012","446.68","446.36","447.61","445.34","46.89M","0.05%"
"Mar 09, 2012","446.44","443.35","447.48","443.35","57.45M","0.70%"
"Mar 08, 2012","443.35","439.37","444.05","439.37","60.99M","1.02%"
"Mar 07, 2012","438.87","435.11","439.29","435.03","68.87M","1.04%"
"Mar 06, 2012","434.35","438.06","438.06","433.22","65.04M","-0.92%"
"Mar 05, 2012","438.38","436.16","439.19","435.43","57.77M","0.41%"
"Mar 02, 2012","436.58","437.53","438.49","435.77","63.07M","-0.27%"
"Mar 01, 2012","437.76","435.47","437.94","435.26","73.75M","0.53%"
"Feb 29, 2012","435.44","437.20","437.56","434.79","95.70M","-0.40%"
"Feb 28, 2012","437.17","433.90","437.65","433.49","66.07M","0.73%"
"Feb 27, 2012","433.99","431.72","435.10","430.69","53.89M","0.24%"
"Feb 24, 2012","432.93","432.51","434.19","431.49","47.65M","0.21%"
"Feb 23, 2012","432.01","429.41","432.82","428.72","63.97M","0.49%"
"Feb 22, 2012","429.92","431.55","432.87","428.45","59.01M","-0.56%"
"Feb 21, 2012","432.33","435.37","436.43","430.88","59.31M","-0.78%"
"Feb 20, 2012","435.73","432.65","436.07","432.65","-","0.00%"
"Feb 17, 2012","435.73","432.65","436.07","432.65","65.73M","0.84%"
"Feb 16, 2012","432.10","428.29","432.38","428.29","51.28M","0.68%"
"Feb 15, 2012","429.17","432.91","433.43","428.26","59.67M","-0.75%"
"Feb 14, 2012","432.42","430.20","432.56","429.32","49.65M","0.35%"
"Feb 13, 2012","430.90","429.28","431.62","429.28","45.68M","0.39%"
"Feb 10, 2012","429.21","428.17","429.27","426.77","52.92M","-0.27%"
"Feb 09, 2012","430.38","429.00","430.63","427.11","58.03M","0.32%"
"Feb 08, 2012","429.00","428.71","430.84","427.02","59.02M","0.07%"
"Feb 07, 2012","428.72","427.18","429.41","426.87","56.06M","0.15%"
"Feb 06, 2012","428.09","428.27","428.97","426.63","55.68M","-0.32%"
"Feb 03, 2012","429.47","426.39","429.88","426.39","67.88M","1.15%"
"Feb 02, 2012","424.57","423.38","425.24","422.72","70.26M","0.31%"
"Feb 01, 2012","423.25","421.79","424.93","421.65","68.87M","0.35%"
"Jan 31, 2012","421.77","422.42","424.94","419.48","77.69M","-0.15%"
"Jan 30, 2012","422.41","422.03","422.50","418.90","53.04M","-0.41%"
"Jan 27, 2012","424.16","422.87","425.15","421.72","55.63M","0.14%"
"Jan 26, 2012","423.57","421.09","427.53","418.39","66.47M","-0.37%"
"Jan 25, 2012","425.16","421.09","425.91","418.39","57.72M","0.48%"
"Jan 24, 2012","423.15","421.09","423.25","418.39","49.27M","0.51%"
"Jan 23, 2012","421.02","421.09","422.98","418.39","52.92M","-0.03%"
"Jan 20, 2012","421.16","423.28","423.60","420.00","73.04M","-0.61%"
"Jan 19, 2012","423.74","420.77","423.95","419.63","66.00M","0.96%"
"Jan 18, 2012","419.70","413.67","419.84","412.37","65.62M","1.39%"
"Jan 17, 2012","413.95","412.19","415.29","412.19","57.29M","0.80%"
"Jan 13, 2012","410.67","411.24","411.24","407.94","68.58M","-0.14%"
"Jan 12, 2012","411.25","412.00","412.93","409.09","59.72M","-0.05%"
"Jan 11, 2012","411.44","410.83","412.01","409.99","61.70M","0.05%"
"Jan 10, 2012","411.23","410.62","412.64","409.93","69.72M","0.41%"
"Jan 09, 2012","409.54","409.99","410.21","406.10","68.30M","-0.01%"
"Jan 06, 2012","409.58","408.69","411.29","407.34","65.09M","0.14%"
"Jan 05, 2012","409.02","407.85","409.45","402.44","82.19M","0.18%"
"Jan 04, 2012","408.28","407.82","408.65","405.69","69.54M","-0.03%"
"Jan 03, 2012","408.42","407.50","411.77","407.50","63.77M","0.75%"
"Dec 30, 2011","405.36","407.73","407.73","405.30","41.59M","-0.66%"
"Dec 29, 2011","408.05","405.62","408.14","404.79","36.30M","0.60%"
"Dec 28, 2011","405.63","409.22","409.31","405.38","38.56M","-0.88%"
"Dec 27, 2011","409.24","409.37","410.42","407.27","36.55M","-0.04%"
"Dec 23, 2011","409.39","406.96","409.41","406.27","36.03M","0.80%"
"Dec 22, 2011","406.13","405.57","406.91","404.86","52.41M","0.17%"
"Dec 21, 2011","405.46","405.65","406.07","401.76","59.35M","-0.03%"
"Dec 20, 2011","405.59","396.25","405.94","396.25","68.56M","2.99%"
"Dec 19, 2011","393.81","400.06","401.91","392.87","55.89M","-1.39%"
"Dec 16, 2011","399.35","397.75","402.32","397.75","147.10M","0.58%"
"Dec 15, 2011","397.06","397.66","399.97","396.70","61.58M","0.42%"
"Dec 14, 2011","395.39","398.77","398.77","393.83","64.87M","-0.85%"
"Dec 13, 2011","398.77","407.57","407.89","397.11","73.91M","-1.85%"
"Dec 12, 2011","406.29","406.84","406.84","402.70","57.18M","-0.66%"
"Dec 09, 2011","409.00","404.85","409.90","404.85","55.35M","1.15%"
"Dec 08, 2011","404.34","408.23","409.68","403.64","66.74M","-1.50%"
"Dec 07, 2011","410.48","407.66","412.32","405.92","81.06M","0.38%"
"Dec 06, 2011","408.92","409.42","410.88","407.52","57.68M","-0.14%"
"Dec 05, 2011","409.50","407.74","411.61","407.30","69.66M","1.18%"
"Dec 02, 2011","404.74","406.02","408.63","404.48","68.94M","0.04%"
"Dec 01, 2011","404.56","403.09","407.64","402.56","66.73M","0.26%"
"Nov 30, 2011","403.52","399.27","403.92","399.27","117.25M","2.14%"
"Nov 29, 2011","395.05","393.18","396.32","392.28","71.65M","0.54%"
"Nov 28, 2011","392.94","388.35","395.06","388.35","66.42M","2.62%"
"Nov 25, 2011","382.89","384.60","387.13","382.85","33.34M","-0.52%"
"Nov 23, 2011","384.89","388.72","388.77","384.26","64.50M","-1.33%"
"Nov 22, 2011","390.07","389.77","392.21","387.66","67.01M","-0.18%"
"Nov 21, 2011","390.76","397.30","397.30","386.77","68.34M","-1.66%"
"Nov 18, 2011","397.34","398.37","399.25","395.84","74.53M","-0.20%"
"Nov 17, 2011","398.12","402.77","404.03","395.28","76.98M","-1.22%"
"Nov 16, 2011","403.04","407.54","410.40","402.85","76.08M","-1.71%"
"Nov 15, 2011","410.06","409.60","411.47","406.08","67.48M","-0.17%"
"Nov 14, 2011","410.75","411.36","413.51","409.04","55.78M","-0.49%"
"Nov 11, 2011","412.76","405.28","413.42","405.28","64.89M","2.26%"
"Nov 10, 2011","403.64","404.68","406.54","400.65","76.11M","0.36%"
"Nov 09, 2011","402.19","410.08","410.14","400.92","77.89M","-2.87%"
"Nov 08, 2011","414.06","410.90","414.56","406.60","66.90M","1.03%"
"Nov 07, 2011","409.84","407.35","409.93","404.04","60.05M","0.60%"
"Nov 04, 2011","407.40","406.74","408.10","402.51","60.72M","-0.18%"
"Nov 03, 2011","408.14","403.50","408.59","399.42","88.04M","1.23%"
"Nov 02, 2011","403.17","400.97","404.91","395.45","76.16M","1.28%"
"Nov 01, 2011","398.08","400.80","401.75","395.47","88.44M","-1.49%"
"Oct 31, 2011","404.09","410.34","410.34","404.03","75.82M","-1.55%"
"Oct 28, 2011","410.44","412.00","412.91","408.34","70.18M","-0.41%"
"Oct 27, 2011","412.13","404.35","414.57","404.35","90.50M","2.76%"
"Oct 26, 2011","401.06","403.80","406.97","395.46","85.62M","-0.67%"
"Oct 25, 2011","403.78","411.69","411.69","403.26","72.13M","-1.92%"
"Oct 24, 2011","411.69","408.44","413.46","408.39","68.17M","0.93%"
"Oct 21, 2011","407.90","402.80","408.43","402.80","80.27M","1.80%"
"Oct 20, 2011","400.69","399.01","401.76","394.94","69.77M","0.42%"
"Oct 19, 2011","399.03","402.23","404.47","397.93","68.25M","-0.95%"
"Oct 18, 2011","402.87","395.85","405.31","392.58","71.52M","1.79%"
"Oct 17, 2011","395.78","399.47","401.76","395.11","60.55M","-1.22%"
"Oct 14, 2011","400.65","397.69","400.66","396.21","55.02M","1.54%"
"Oct 13, 2011","394.58","395.67","396.83","392.38","66.93M","-0.32%"
"Oct 12, 2011","395.84","394.49","400.20","394.49","77.28M","0.60%"
"Oct 11, 2011","393.49","392.10","394.02","389.36","64.42M","0.23%"
"Oct 10, 2011","392.59","384.94","393.16","384.94","61.62M","2.65%"
"Oct 07, 2011","382.47","381.59","386.40","379.68","78.64M","0.28%"
"Oct 06, 2011","381.40","375.64","381.46","373.47","77.66M","1.54%"
"Oct 05, 2011","375.63","371.42","376.27","369.09","89.76M","1.13%"
"Oct 04, 2011","371.42","361.23","371.58","356.44","113.86M","2.21%"
"Oct 03, 2011","363.39","371.33","375.88","363.33","98.72M","-2.40%"
"Sep 30, 2011","372.32","377.16","379.87","372.26","97.06M","-2.00%"
"Sep 29, 2011","379.92","385.47","388.19","373.09","87.67M","-0.65%"
"Sep 28, 2011","382.41","387.60","391.32","382.23","79.77M","-1.15%"
"Sep 27, 2011","386.84","390.16","392.98","384.91","85.39M","-0.19%"
"Sep 26, 2011","387.57","380.73","387.80","377.31","80.02M","2.36%"
"Sep 23, 2011","378.64","375.01","379.80","373.17","85.84M","0.96%"
"Sep 22, 2011","375.03","381.16","381.16","370.60","116.70M","-2.51%"
"Sep 21, 2011","384.68","393.76","396.30","384.53","82.75M","-2.31%"
"Sep 20, 2011","393.76","396.95","400.42","393.65","75.74M","-0.80%"
"Sep 19, 2011","396.93","396.29","398.77","391.54","71.80M","-0.32%"
"Sep 16, 2011","398.21","393.80","399.56","393.80","177.57M","1.15%"
"Sep 15, 2011","393.68","390.13","393.85","387.34","80.57M","1.49%"
"Sep 14, 2011","387.90","382.74","392.06","379.55","83.95M","1.60%"
"Sep 13, 2011","381.79","379.48","382.68","376.57","80.18M","0.72%"
"Sep 12, 2011","379.07","372.95","379.18","370.71","75.27M","1.27%"
"Sep 09, 2011","374.31","380.97","380.97","372.11","89.43M","-2.20%"
"Sep 08, 2011","382.73","384.90","387.61","381.17","74.49M","-0.89%"
"Sep 07, 2011","386.17","377.37","386.17","377.37","73.06M","2.73%"
"Sep 06, 2011","375.89","372.37","376.44","366.47","81.98M","0.20%"
"Sep 02, 2011","375.14","380.79","380.79","374.24","71.53M","-2.32%"
"Sep 01, 2011","384.06","388.19","392.07","383.70","76.71M","-1.02%"
"Aug 31, 2011","388.01","387.48","391.63","385.34","91.12M","0.40%"
"Aug 30, 2011","386.45","384.80","388.64","381.30","78.73M","0.17%"
"Aug 29, 2011","385.81","378.56","385.83","378.56","64.67M","2.51%"
"Aug 26, 2011","376.36","369.07","378.27","363.62","82.70M","1.97%"
"Aug 25, 2011","369.08","376.17","379.23","368.16","80.62M","-1.68%"
"Aug 24, 2011","375.37","371.47","375.88","369.89","83.48M","1.01%"
"Aug 23, 2011","371.63","359.99","371.63","358.28","85.55M","3.49%"
"Aug 22, 2011","359.09","360.57","363.89","357.83","81.94M","0.46%"
"Aug 19, 2011","357.45","359.67","366.87","356.76","114.91M","-1.02%"
"Aug 18, 2011","361.12","370.61","370.61","358.01","125.42M","-3.54%"
"Aug 17, 2011","374.39","377.27","380.69","370.45","92.55M","-0.48%"
"Aug 16, 2011","376.18","372.13","378.21","371.22","97.20M","0.46%"
"Aug 15, 2011","374.44","370.70","374.44","367.85","80.54M","1.15%"
"Aug 12, 2011","370.20","367.83","372.33","364.13","91.71M","0.90%"
"Aug 11, 2011","366.89","354.84","371.35","354.84","124.14M","3.84%"
"Aug 10, 2011","353.33","365.81","365.81","352.79","140.51M","-4.24%"
"Aug 09, 2011","368.98","353.83","369.02","347.42","163.72M","4.89%"
"Aug 08, 2011","351.79","370.91","370.91","350.86","168.70M","-6.13%"
"Aug 05, 2011","374.76","377.00","379.11","365.70","160.16M","-0.11%"
"Aug 04, 2011","375.18","388.56","388.56","375.05","134.45M","-4.18%"
"Aug 03, 2011","391.54","390.21","392.19","383.61","94.80M","0.45%"
"Aug 02, 2011","389.78","400.86","401.40","389.78","91.11M","-3.05%"
"Aug 01, 2011","402.04","406.87","407.42","397.69","82.25M","-0.68%"
"Jul 29, 2011","404.78","405.51","407.75","400.95","80.44M","-0.23%"
"Jul 28, 2011","405.73","407.18","410.89","405.22","68.32M","-0.38%"
"Jul 27, 2011","407.27","413.97","413.97","406.83","76.66M","-1.48%"
"Jul 26, 2011","413.40","413.51","414.70","411.39","70.11M","0.06%"
"Jul 25, 2011","413.17","414.67","415.65","412.71","54.80M","-0.79%"
"Jul 22, 2011","416.47","415.76","417.12","413.50","50.94M","0.19%"
"Jul 21, 2011","415.70","416.35","419.39","414.57","79.11M","0.19%"
